"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.597588224E1,3.663831949E-2,-4.681310058E-2,2.795219421E-3
3.598070620E1,1.754508913E-2,-6.563445926E-2,-1.384258270E-2
3.598553016E1,2.962946892E-2,-6.525674462E-2,-1.372814178E-2
3.599035412E1,2.746215463E-2,-4.835829139E-2,6.237030029E-4
3.599517802E1,4.198190570E-2,-4.578217864E-2,-1.598930359E-2
3.600000198E1,3.288158774E-2,-6.684136391E-2,-1.584625244E-2
3.600482594E1,4.052665830E-2,-5.447861552E-2,-2.044868469E-2
3.600964990E1,3.641597927E-2,-3.744617105E-2,-1.789093018E-2
3.601447381E1,2.768240869E-2,-4.426077008E-2,-2.247047424E-2
3.601929777E1,3.088529408E-2,-3.666999936E-2,-1.276969910E-2
3.602412172E1,1.510764658E-2,-3.620773554E-2,-1.501369476E-2
3.602894568E1,8.895903826E-3,-1.674267650E-2,-1.012039185E-2
3.603376964E1,1.225766540E-2,-2.354791760E-2,-2.894401550E-3
3.603859355E1,6.015166640E-3,-6.516009569E-3,-4.739761353E-4
3.604341745E1,1.385949552E-2,-3.703045845E-2,-5.193710327E-3
3.604824146E1,2.878749371E-2,-5.062586069E-2,-5.125999451E-3
3.605306542E1,7.798448205E-3,-3.803706169E-2,-1.218318939E-2
3.605788938E1,3.510549664E-3,-4.213693738E-2,1.641273499E-2
3.606271329E1,6.293550134E-3,-4.614716768E-2,-1.455116272E-2
3.606753724E1,1.122611761E-2,-3.111213446E-2,6.942749023E-3
3.607236120E1,1.366096735E-2,-3.995975852E-2,-2.590179443E-3
3.607718516E1,4.218026996E-2,-5.588039756E-2,4.566192627E-3
3.608200907E1,3.472754359E-2,-5.974295735E-2,6.914138794E-3
3.608683303E1,3.694909811E-2,-5.179339647E-2,-7.366180420E-3
3.609165698E1,3.675296903E-2,-5.574291945E-2,-2.545356750E-3
3.609648094E1,2.709963918E-2,-4.070302844E-2,1.410102844E-2
3.610130490E1,4.840299487E-2,-4.476857185E-2,6.878852844E-3
3.610612881E1,3.393945098E-2,-4.173716903E-2,-5.028724670E-3
3.611095276E1,3.632429242E-2,-4.827889800E-2,9.263038635E-3
3.611577667E1,2.459663153E-2,-4.767471552E-2,1.157283783E-2
3.612060068E1,2.495045960E-2,-2.815225720E-2,9.118080139E-3
3.612542459E1,3.959599137E-2,-1.828515530E-2,9.057044983E-3
3.613024855E1,2.813293040E-2,-3.946447372E-2,-2.870559692E-3
3.613507250E1,3.340406716E-2,-5.329307914E-2,4.288673401E-3
3.613989646E1,2.208009362E-2,-5.528873205E-2,1.612949371E-2
3.614472042E1,1.325106621E-2,-3.588542342E-2,8.890151978E-3
3.614954433E1,4.020582139E-2,-3.806290030E-2,-3.034591675E-3
3.615436829E1,1.236006618E-2,-5.211940408E-2,4.121780396E-3
3.615919224E1,8.472278714E-3,-4.236212373E-2,4.098892212E-3
3.616401620E1,2.131275833E-2,-2.800342441E-2,1.119327545E-2
3.616884016E1,3.152589500E-2,-4.944822192E-2,6.360054016E-3
3.617366407E1,2.029748261E-2,-3.515362740E-2,1.817512512E-2
3.617848802E1,2.342359722E-2,-2.807044983E-2,1.419067383E-3
3.618331198E1,4.067084193E-2,-4.003250599E-2,6.157875061E-3
3.618813594E1,4.347825050E-2,-4.720941186E-2,6.107330322E-3
3.619295990E1,2.713117003E-2,-3.056907654E-2,1.309394836E-3
3.619778381E1,6.059467793E-3,-3.302448988E-2,3.669738770E-3
3.620260776E1,-7.867455482E-3,-4.495102167E-2,1.261711121E-3
3.620743172E1,1.145392656E-2,-3.773885965E-2,1.246452332E-3
3.621225568E1,-2.580001950E-3,-2.352553606E-2,-8.261680603E-3
3.621707959E1,2.844062448E-2,-3.790596128E-2,-3.456115723E-3
3.622190355E1,2.357764542E-2,-4.504558444E-2,-3.437042236E-3
3.622672750E1,3.056031466E-2,-3.548485041E-2,-1.044273376E-3
3.623155146E1,3.279371560E-2,-3.314852715E-2,-5.790710449E-3
3.623637542E1,3.500460088E-2,-2.596735954E-2,-1.049423218E-2
3.624119933E1,3.010724485E-2,-3.548398614E-2,-5.666732788E-3
3.624602329E1,3.978788853E-3,-2.830898762E-2,-1.511478424E-2
3.625084724E1,2.558067441E-2,-4.249200225E-2,-7.871627808E-3
3.625567120E1,1.864171028E-2,-4.466274381E-2,-2.204227448E-2
3.626049516E1,2.327501774E-3,-2.540302277E-2,-2.897262573E-2
3.626531907E1,2.654570341E-2,-4.430145025E-2,-9.742736816E-3
3.627014302E1,3.174982965E-2,-3.694096208E-2,-7.280349731E-3
3.627496698E1,2.753399312E-2,-3.430321813E-2,-7.205963135E-3
3.627979094E1,2.100913227E-2,-5.061566830E-2,-7.131576538E-3
3.628461485E1,4.550133646E-2,-2.176815271E-2,-9.428024292E-3
3.628943881E1,1.992733777E-2,-7.313370705E-3,4.905700684E-3
3.629426276E1,3.724730015E-2,-4.041111469E-2,2.509117126E-3
3.629908672E1,3.790196776E-2,-4.001668096E-2,-4.609107971E-3
3.630391068E1,3.620688617E-2,-4.197242856E-2,-1.166820526E-2
3.630873459E1,1.788610220E-2,-2.012771368E-2,-1.866722107E-2
3.631355855E1,1.875983179E-2,-2.219891548E-2,2.867698669E-3
3.631838250E1,1.004643738E-2,-2.425613999E-2,1.473045349E-2
3.632320646E1,2.039080858E-2,-2.395784855E-2,5.137443542E-3
3.632803042E1,1.638077199E-2,-1.894789934E-2,-9.122848511E-3
3.633285433E1,3.367330134E-2,-1.152402163E-2,-6.652832031E-3
3.633767829E1,1.036600769E-2,-1.131099463E-2,-4.208564758E-3
3.634250224E1,2.750279009E-2,-3.248605132E-2,1.007938385E-2
3.634732620E1,1.830875874E-2,-3.218749166E-2,1.712512970E-2
3.635215011E1,1.390726864E-2,-8.134394884E-3,1.462078094E-2
3.635697407E1,1.179771125E-2,-2.942463756E-2,-1.159572601E-2
3.636179802E1,4.286815226E-2,-2.200567722E-2,-6.746292114E-3
3.636662198E1,1.907403767E-2,-3.843367100E-2,9.926795959E-3
3.637144594E1,2.155098319E-2,-4.291757941E-2,1.459217072E-2
3.637626985E1,2.397641540E-2,-3.549790382E-2,2.159118652E-2
3.638109381E1,2.406698465E-2,-4.237714410E-2,4.805564880E-3
3.638591776E1,1.935215294E-2,-3.264528513E-2,4.765510559E-3
3.639074172E1,2.893967927E-2,-3.254199028E-2,-7.139205933E-3
3.639556568E1,2.904178202E-2,-2.537834644E-2,3.814697266E-5
3.640038959E1,5.796551704E-4,6.516277790E-4,7.151603699E-3
3.640521355E1,3.400176764E-3,-1.150244474E-2,1.420974731E-2
3.641003750E1,6.220832467E-3,-2.830159664E-2,-4.892349243E-3
3.641486146E1,4.703938961E-2,-5.213886499E-2,4.637718201E-3
3.641968542E1,2.593572438E-2,-2.597537637E-2,-2.520561218E-3
3.642450933E1,1.461166143E-2,-2.381837368E-2,-4.871368408E-3
3.642933323E1,2.479107678E-2,-2.405482531E-2,2.288818359E-3
3.643415724E1,2.782128751E-2,-2.189055085E-2,-1.196479797E-2
3.643898120E1,7.121935487E-3,-4.344674945E-2,-7.115364075E-3
3.644380511E1,1.275140047E-2,-2.448800206E-2,4.815101624E-3
3.644862907E1,1.691788435E-3,-1.992875338E-2,1.189804077E-2
3.645345302E1,2.156731486E-2,-4.154208302E-2,4.684448242E-3
3.645827698E1,1.039946079E-2,-3.210291266E-2,1.414012909E-2
3.646310094E1,2.304773033E-2,-3.761410713E-3,2.161026001E-3
3.646792485E1,1.880398393E-2,-1.362553239E-2,2.143859863E-3
3.647274881E1,1.224783063E-2,-1.863506436E-2,4.500389099E-3
3.647757277E1,2.232345939E-2,-1.168283820E-2,-2.654075623E-3
3.648239672E1,3.231069446E-2,-1.431027055E-2,6.862640381E-3
3.648722068E1,2.076776326E-2,-2.403503656E-2,-7.431983948E-3
3.649204459E1,-2.547308803E-3,-9.950786829E-3,-2.517700195E-4
3.649686855E1,-6.717562675E-3,-1.022377610E-2,2.121925354E-3
3.650169250E1,-8.543312550E-3,-1.518386602E-2,-2.642631531E-3
3.650651646E1,1.568619907E-2,-3.193974495E-2,1.399040222E-2
3.651134042E1,1.366992295E-2,-2.714434266E-2,-2.171707153E-2
3.651616433E1,2.338571846E-2,-2.244561911E-2,-1.679134369E-2
3.652098829E1,2.112518251E-2,-1.764136553E-2,-4.005432129E-5
3.652581224E1,1.888148487E-2,-2.957338095E-2,-1.190567017E-2
3.653063620E1,2.845987678E-2,-1.278558373E-2,-7.057189941E-3
3.653546016E1,2.137720585E-2,-1.995310187E-2,-4.625320435E-3
3.654028407E1,1.200656593E-2,-9.869039059E-4,4.904747009E-3
3.654510803E1,2.881284058E-2,-2.480417490E-2,7.238388062E-3
3.654993198E1,1.219877601E-2,-1.997554302E-2,-7.057189941E-3
3.655475594E1,1.230084896E-2,-1.993122697E-2,2.491950989E-3
3.655957990E1,1.483088732E-2,-3.889876604E-2,-2.273559570E-3
3.656440381E1,1.259319484E-2,-1.736885309E-2,-1.174640656E-2
3.656922776E1,1.994927227E-2,-2.686518431E-2,2.183914185E-4
3.657405172E1,-3.548145294E-3,-3.032654524E-3,-4.525184631E-3
3.657887568E1,6.485328078E-3,-2.214244008E-2,-1.871967316E-2
3.658369959E1,-2.407312393E-3,-2.922940254E-2,-9.062767029E-3
3.658852355E1,1.012773812E-2,-1.487496495E-2,1.000499725E-2
3.659334750E1,1.080909371E-2,6.388187408E-3,7.556915283E-3
3.659817146E1,1.150792837E-2,-2.710396051E-2,-1.988410950E-3
3.660299542E1,9.854108095E-3,-2.469745278E-2,7.531166077E-3
3.660781933E1,2.247834206E-2,-2.468729019E-2,-2.011299133E-3
3.661264329E1,2.081391215E-2,-2.467891574E-2,3.919601440E-4
3.661746724E1,3.814457357E-2,-2.464500070E-2,-6.716728210E-3
3.662229120E1,1.741951704E-2,-2.704373002E-2,-1.901626587E-3
3.662711511E1,2.056610584E-2,-3.654542565E-2,4.997253418E-4
3.663193907E1,2.128119767E-2,-3.413432837E-2,-1.868247986E-3
3.663676302E1,2.424591780E-2,-1.516476274E-2,-4.218101501E-3
3.664158698E1,2.003450692E-2,-1.768174767E-2,1.243305206E-2
3.664641094E1,1.474961638E-3,-2.729892731E-2,4.692077637E-4
3.665123485E1,2.091744542E-2,-8.420288563E-3,-1.140117645E-2
3.665605881E1,3.536003828E-2,1.264607906E-2,5.300521851E-3
3.666088277E1,9.367257357E-3,7.407099009E-3,-1.868247986E-3
3.666570672E1,2.861239016E-2,-9.681373835E-3,5.260467529E-3
3.667053068E1,1.447269320E-2,-4.089283943E-2,-1.909255981E-3
3.667535464E1,2.819299698E-3,-2.198353410E-2,2.845764160E-3
3.668017855E1,-3.993615508E-3,-1.747035980E-2,-1.930236816E-3
3.668500250E1,5.828067660E-3,-1.771256328E-2,7.570266724E-3
3.668982646E1,2.273972332E-2,-1.326429844E-2,2.753257751E-3
3.669465042E1,3.883510828E-3,-6.450384855E-3,-9.139060974E-3
3.669947438E1,1.596897840E-2,-9.242087603E-3,7.536888123E-3
3.670429829E1,2.328941226E-2,-1.192292571E-2,2.882385254E-2
3.670912224E1,9.275719523E-3,-1.935580373E-2,-4.640579224E-3
3.671394620E1,9.584754705E-3,-1.249077916E-2,2.510070801E-3
3.671877016E1,1.946341991E-2,6.153136492E-3,-2.124404907E-2
3.672359407E1,1.035855711E-2,-3.775954247E-3,-2.085685730E-3
3.672841802E1,1.093156636E-2,-2.780309319E-2,-2.064704895E-3
3.673324198E1,-3.400444984E-4,-6.517320871E-3,-9.159088135E-3
3.673806594E1,7.547408342E-3,-1.866051555E-2,5.161285400E-3
3.674288990E1,8.306249976E-3,-4.575639963E-3,-4.364967346E-3
3.674771381E1,1.142735779E-2,-9.507209063E-3,-1.143550873E-2
3.675253776E1,2.166698873E-2,-3.109741211E-2,-4.213333130E-3
3.675736172E1,1.274862885E-2,-2.635011077E-2,-6.543159485E-3
3.676218568E1,1.327781379E-2,-7.348924875E-3,-4.107475281E-3
3.676700964E1,1.130954921E-2,-1.703843474E-2,-8.816719055E-3
3.677183355E1,1.407112181E-2,-1.475429535E-2,7.871627808E-3
3.677665750E1,2.629870176E-2,1.776129007E-3,5.437850952E-3
3.678148146E1,1.226280630E-2,-1.267936826E-2,-6.468772888E-3
3.678630542E1,2.203950286E-2,-8.829534054E-4,3.079414368E-3
3.679112938E1,2.455452085E-2,-1.531440020E-2,-4.063606262E-3
3.679595334E1,2.939024568E-2,-1.064175367E-2,-4.030227661E-3
3.680077724E1,1.048512757E-2,-1.072534919E-2,-1.622200012E-3
3.680560120E1,-1.148164272E-3,-1.344263554E-3,-8.725166321E-3
3.681042516E1,1.109692454E-2,3.155797720E-3,5.584716797E-3
3.681524912E1,1.840323210E-2,-1.843661070E-3,1.977443695E-2
3.682007302E1,2.801817656E-2,7.378816605E-3,2.996444702E-3
3.682489698E1,9.072586894E-3,2.289623022E-3,-1.364040375E-2
3.682972094E1,-2.600073814E-3,-2.408409119E-2,-6.410598755E-3
3.683454490E1,-4.744842649E-3,-2.182057500E-2,-1.617431641E-3
3.683936886E1,1.216709614E-2,-1.963448524E-2,-1.610755920E-3
3.684419276E1,-4.286453128E-3,-1.989609003E-2,7.677078247E-4
3.684901672E1,-1.652017236E-3,-2.012696862E-2,1.261711121E-2
3.685384068E1,2.471396327E-2,-6.117999554E-3,-1.731872559E-3
3.685866464E1,1.528990269E-2,-8.891195059E-3,-4.098892212E-3
3.686348860E1,2.495311201E-2,-2.113309503E-2,7.791519165E-3
3.686831250E1,2.747048438E-2,-9.513854980E-3,2.195835114E-2
3.687313646E1,1.806955040E-2,-1.706036925E-2,-1.962661743E-3
3.687796042E1,2.775299549E-2,-2.451342344E-2,5.164146423E-3
3.688278438E1,1.368023455E-2,8.435904980E-3,5.114555359E-3
3.688760834E1,2.208843827E-3,-2.061432600E-2,3.213882446E-4
3.689243219E1,1.935967803E-2,-6.682008505E-3,-1.391983032E-2
3.689725620E1,7.402896881E-4,-2.374234796E-2,2.801895142E-3
3.690208016E1,2.507089078E-2,-1.215878129E-2,-9.086608887E-3
3.690690412E1,-7.726788521E-3,1.614212990E-3,7.595062256E-3
3.691172808E1,-7.065728307E-3,-1.080217957E-2,5.156517029E-3
3.691655198E1,5.392059684E-3,-2.314615250E-2,1.459884644E-2
3.692137594E1,3.419116139E-3,-1.640602946E-2,1.446914673E-2
3.692619990E1,-8.062258363E-3,-1.215350628E-2,1.433849335E-2
3.693102386E1,-5.573481321E-4,-3.219872713E-3,-7.150650024E-3
3.693584777E1,1.871421933E-2,-1.097050309E-2,-1.896953583E-2
3.694067172E1,1.166170835E-2,-2.046197653E-3,-4.590034485E-3
3.694549568E1,7.005497813E-3,2.030640841E-3,2.548217773E-3
3.695031964E1,3.725290298E-5,3.673076630E-3,7.255554199E-3
3.695514360E1,-1.162460446E-2,-1.362329721E-2,6.008148193E-5
3.695996756E1,1.242783666E-2,1.902580261E-2,-2.329826355E-3
3.696479146E1,3.395538032E-2,-1.026058197E-2,-1.418781281E-2
3.696961542E1,1.739031076E-2,-1.248985529E-3,-1.408004761E-2
3.697443938E1,1.531122625E-2,-6.492018700E-3,-2.108764648E-2
3.697926334E1,2.522408962E-2,-6.916701794E-3,-2.328681946E-2
3.698408730E1,2.561633289E-2,-1.208430529E-2,-2.072048187E-2
3.698891120E1,2.128380537E-2,1.138094068E-2,-1.817035675E-2
3.699373516E1,1.226542890E-2,-1.274976134E-2,-1.403808594E-3
3.699855912E1,8.091211319E-3,-2.478569746E-2,-2.036762238E-2
3.700338308E1,1.587188244E-2,-8.191227913E-3,-1.306819916E-2
3.700820704E1,4.601225257E-3,-1.778027415E-2,-2.718448639E-2
3.701303094E1,-6.576374173E-3,-3.506004810E-3,-3.214836121E-3
3.701785490E1,-8.230075240E-3,-3.590017557E-3,-5.548477173E-3
3.702267886E1,1.903802156E-3,-2.265736461E-2,6.373405457E-3
3.702750282E1,7.034003735E-3,-1.306432486E-2,6.326675415E-3
3.703232678E1,1.950263977E-4,-8.266180754E-3,-3.211021423E-3
3.703715068E1,2.790138125E-3,-3.539144993E-3,1.105594635E-2
3.704197464E1,9.988188744E-3,-2.735137939E-2,3.844261169E-3
3.704679860E1,3.121912479E-2,-2.483364940E-2,1.435279846E-3
3.705162256E1,1.001358032E-5,-2.233284712E-2,-3.328323364E-3
3.705644652E1,2.111893892E-2,-1.038786769E-2,3.808021545E-3
3.706127037E1,4.083856940E-3,-1.517757773E-2,1.325702667E-2
3.706609438E1,-8.182674646E-3,-1.998034120E-2,1.313114166E-2
3.707091834E1,5.781605840E-3,-1.524850726E-2,1.775360107E-2
3.707574230E1,3.046184778E-3,-1.286780834E-2,8.102416992E-3
3.708056625E1,2.789884806E-3,-1.155763865E-3,3.273963928E-3
3.708539016E1,2.874852717E-2,-1.460194588E-3,-1.512527466E-3
3.709021412E1,1.660688221E-2,-1.124981046E-2,-3.883361816E-3
3.709503808E1,1.416845620E-2,-6.745874882E-3,8.005142212E-3
3.709986204E1,2.850230038E-2,-4.651695490E-3,1.979732513E-2
3.710468599E1,1.195128262E-2,-1.449510455E-2,7.763862610E-3
3.710950990E1,1.935026050E-2,-3.612071276E-2,2.949714661E-3
3.711433386E1,5.560919642E-3,-1.725694537E-2,-1.130867004E-2
3.711915782E1,-3.286361694E-3,-8.071213961E-3,6.523132324E-4
3.712398178E1,-1.417845488E-4,-2.034938335E-2,1.726055145E-2
3.712880573E1,1.020705700E-2,-1.120102406E-2,7.631301880E-3
3.713362964E1,8.630007505E-3,7.359892130E-3,7.573127747E-3
3.713845360E1,7.031366229E-3,-3.953576088E-4,9.886741638E-3
3.714327756E1,-4.051342607E-3,1.798489690E-2,-4.429817200E-3
3.714810152E1,8.652448654E-3,6.155967712E-4,5.100250244E-3
3.715292547E1,-2.513378859E-3,-4.803776741E-3,1.217556000E-2
3.715774938E1,-1.929581165E-3,-5.404949188E-3,2.576828003E-3
3.716257334E1,3.361299634E-3,8.234709501E-3,2.549171448E-3
3.716739730E1,6.055712700E-3,-1.145967841E-2,7.263183594E-3
3.717222125E1,8.606702089E-3,-2.543181181E-3,4.815101624E-3
3.717704521E1,-1.268425584E-2,1.496434212E-3,1.049041748E-5
3.718186912E1,-7.847756147E-3,-1.347854733E-2,7.104873657E-3
3.718669308E1,6.320685148E-3,2.330839634E-4,-9.441375732E-5
3.719151704E1,-2.009016275E-2,-4.025399685E-4,1.174545288E-2
3.719634099E1,-1.303586364E-2,1.083272696E-2,6.875991821E-3
3.720116495E1,1.287844777E-2,1.242819428E-2,2.044677734E-3
3.720598886E1,-4.113018513E-3,-2.595514059E-3,4.372596741E-3
3.721081282E1,1.228040457E-2,8.697658777E-3,-7.553100586E-3
3.721563678E1,-1.166176796E-2,1.755490899E-2,-2.174663544E-2
3.722046073E1,2.393424511E-4,2.583533525E-3,-1.921081543E-2
3.722528469E1,-4.458278418E-3,-7.429301739E-3,-1.669311523E-2
3.723010865E1,-6.632387638E-3,-7.477700710E-4,-2.368259430E-2
3.723493256E1,-6.334006786E-3,2.014505863E-2,-4.508972168E-3
3.723975652E1,8.309602737E-3,-1.819610596E-3,2.642631531E-3
3.724458047E1,-7.933616638E-3,-4.589587450E-3,-2.585411072E-2
3.724940443E1,1.637969911E-2,6.957888603E-3,-1.139926910E-2
3.725422834E1,9.751945734E-3,-1.480972767E-2,-4.179000854E-3
3.725905230E1,-1.346319914E-2,-7.456243038E-4,-2.074813843E-2
3.726387625E1,1.342907548E-2,1.363396645E-3,-3.954887390E-3
3.726870021E1,-2.616852522E-3,1.108586788E-3,-6.285667419E-3
3.727352417E1,-9.040623903E-3,1.028764248E-2,1.038551331E-2
3.727834813E1,1.297098398E-2,-3.041130304E-2,1.267814636E-2
3.728317204E1,1.578631997E-2,-6.704896688E-3,-8.776664734E-3
3.728799599E1,8.995786309E-3,2.654254436E-3,-1.107025146E-2
3.729281990E1,-7.319808006E-3,-9.448826313E-3,-1.334667206E-2
3.729764391E1,7.258981466E-3,-4.870176315E-3,-1.086330414E-2
3.730246787E1,-2.101778984E-3,-1.934096217E-2,8.208274841E-3
3.730729178E1,5.079239607E-3,-2.417001128E-2,3.387451172E-3
3.731211573E1,-2.127200365E-3,-7.657259703E-3,9.756088257E-4
3.731693969E1,-4.646748304E-3,-7.831931114E-3,1.282024384E-2
3.732176365E1,-2.458184958E-3,8.577018976E-3,1.269912720E-2
3.732658761E1,6.855338812E-3,-8.396655321E-3,1.020622253E-2
3.733141152E1,-5.383759737E-3,-2.285221219E-2,-8.878707886E-3
3.733623547E1,6.261646748E-3,-1.828646660E-2,-4.076957703E-3
3.734105943E1,-3.548562527E-3,-1.607093215E-2,6.866455078E-4
3.734588339E1,1.050764322E-2,9.827971458E-3,7.782936096E-3
3.735070735E1,3.230184317E-3,6.953358650E-3,-1.787185669E-3
3.735553125E1,-1.618593931E-3,6.507128477E-3,-8.903503418E-3
3.736035521E1,-1.340612769E-2,-2.240765095E-2,-6.466865540E-3
3.736517917E1,1.066803932E-2,-3.710240126E-3,-1.116561890E-2
3.737000313E1,3.803938627E-3,-4.120796919E-3,-6.330490112E-3
3.737482709E1,-1.950147748E-2,-2.184271812E-3,-1.577091217E-2
3.737965105E1,-2.133250237E-3,-4.953801632E-3,-6.145477295E-3
3.738447495E1,1.508566737E-2,-7.787615061E-3,-1.321125031E-2
3.738929886E1,1.091758907E-2,-1.531657577E-2,1.140594482E-3
3.739412287E1,-2.829253674E-3,-1.326066256E-2,-3.611564636E-3
3.739894683E1,2.575725317E-3,-1.818418503E-3,5.911827087E-3
3.740377073E1,-1.616120338E-3,-2.606767416E-2,3.489494324E-3
3.740859469E1,1.080256701E-2,-1.452061534E-2,1.294994354E-2
3.741341865E1,6.388545036E-3,-5.443066359E-3,1.046657562E-2
3.741824261E1,-5.140215158E-3,2.494350076E-2,8.840560913E-4
3.742306657E1,-4.801988602E-3,1.462364197E-2,3.239631653E-3
3.742789052E1,-1.404827833E-2,4.417151213E-3,1.269149780E-2
3.743271443E1,-2.099514008E-2,3.789126873E-3,7.824897766E-3
3.743753839E1,7.589191198E-3,-1.521021128E-3,1.248931885E-2
3.744236235E1,3.081262112E-4,-2.095729113E-3,2.874374390E-3
3.744718631E1,7.232636213E-3,-1.446858048E-2,-1.914978027E-3
3.745201027E1,4.577040672E-3,-2.439305186E-2,-1.920700073E-3
3.745683417E1,4.311442375E-3,-1.290330291E-2,4.463195801E-4
3.746165813E1,4.072993994E-3,8.375048637E-4,5.165100098E-3
3.746648209E1,-3.257811069E-3,2.630829811E-3,2.728462219E-3
3.747130605E1,-1.287755370E-2,-9.766638279E-3,-2.059936523E-3
3.747612995E1,3.768265247E-3,6.414622068E-3,7.432937622E-3
3.748095391E1,-8.177071810E-3,1.534664631E-2,-6.880760193E-3
3.748577787E1,3.759682178E-3,-1.954615116E-3,-6.838798523E-3
3.749060183E1,-1.039588451E-2,-6.723403931E-5,-9.164810181E-3
3.749542579E1,-5.397439003E-3,8.924305439E-3,-1.384353638E-2
3.750024974E1,1.153561473E-2,-1.297828555E-2,-1.136207581E-2
3.750507370E1,1.411561668E-2,1.741912961E-2,-8.901596069E-3
3.750989761E1,-1.412126422E-2,1.443073153E-2,5.405426025E-3
3.751472157E1,7.703453302E-3,9.122490883E-3,-6.506919861E-3
3.751954553E1,-3.820389509E-3,-7.977098227E-3,-1.119995117E-2
3.752436948E1,-1.285117865E-2,1.197367907E-3,7.591247559E-4
3.752919344E1,-1.709330082E-2,2.447405457E-2,-3.994941711E-3
3.753401735E1,7.198125124E-3,1.204979420E-2,-1.107883453E-2
3.753884131E1,-1.617497206E-2,9.250074625E-3,-2.522182465E-2
3.754366526E1,-1.088285446E-2,4.100561142E-3,-6.027221680E-3
3.754848922E1,-2.945417166E-2,1.424610615E-3,5.888938904E-3
3.755331318E1,-3.377974033E-2,-1.075094938E-2,5.836486816E-3
3.755813709E1,-2.635318041E-2,-6.213486195E-3,-1.338958740E-3
3.756296105E1,-1.664870977E-2,-1.592022181E-2,-1.082611084E-2
3.756778500E1,-2.396047115E-3,1.004761457E-2,-6.001472473E-3
3.757260896E1,-7.363796234E-3,2.080798149E-4,-3.591537476E-3
3.757743292E1,-1.229375601E-2,2.364531159E-2,3.542900085E-3
3.758225683E1,-3.036469221E-3,6.522595882E-3,5.867958069E-3
3.758708079E1,-1.761722565E-2,8.557587862E-3,3.428459167E-3
3.759190474E1,-3.442621231E-2,1.002430916E-3,-1.085567474E-2
3.759672870E1,-8.327990770E-3,-4.087120295E-3,-8.409500122E-3
3.760155266E1,-6.151676178E-3,7.479995489E-3,-5.982398987E-3
3.760637662E1,5.639761686E-3,7.145494223E-3,-2.018070221E-2
3.761120052E1,-6.312400103E-3,-2.704441547E-3,-2.002239227E-2
3.761602448E1,1.047760248E-2,-2.948522568E-3,-5.621910095E-3
3.762084844E1,2.009367943E-2,1.816579700E-2,-1.269435883E-2
3.762567240E1,2.267822623E-2,-1.075190306E-2,1.650810242E-3
3.763049636E1,-3.119558096E-3,5.713492632E-3,-1.022052765E-2
3.763532032E1,-2.033114433E-4,-4.088252783E-3,-1.962089539E-2
3.764014422E1,-2.002805471E-3,2.801716328E-3,-5.211830139E-3
3.764496818E1,9.557008743E-4,1.416504383E-4,-4.138946533E-4
3.764979214E1,1.485168934E-3,-1.667681336E-2,-2.773284912E-3
3.765461610E1,-2.854347229E-3,-7.310032845E-3,1.623725891E-2
3.765944006E1,-2.472162247E-3,-4.521608353E-4,1.373004913E-2
3.766426396E1,-2.842935920E-2,-7.887572050E-3,1.123809814E-2
3.766908792E1,-2.352812886E-2,8.411347866E-3,1.587772369E-2
3.767391188E1,-2.121722698E-2,2.460476756E-2,1.098346710E-2
3.767873584E1,-6.198883057E-5,2.396884561E-2,1.798820496E-2
3.768355980E1,-1.714238524E-2,1.145079732E-2,1.306819916E-2
3.768838370E1,3.883212805E-3,-8.080065250E-3,8.189201355E-3
3.769320766E1,-2.041369677E-2,9.742677212E-4,-6.144523621E-3
3.769803162E1,-1.849758625E-2,5.153864622E-3,9.927749634E-4
3.770285558E1,-1.417031884E-2,1.879300177E-2,9.546279907E-4
3.770767954E1,4.381477833E-3,1.388758421E-3,-3.829956055E-3
3.771250349E1,8.678913116E-3,-1.626908779E-3,5.665779114E-3
3.771732740E1,3.560870886E-3,4.847928882E-3,-1.526832581E-3
3.772215136E1,1.051682234E-2,-6.202459335E-4,-1.534461975E-3
