"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.737361698E1,-1.756236330E-2,-2.076940238E-2,1.030223489E0
3.737602896E1,-1.634063199E-2,-1.954767294E-2,1.030223489E0
3.737844094E1,-1.878409274E-2,-1.588248461E-2,1.030223489E0
3.738085292E1,-1.756236330E-2,-1.832594350E-2,1.027779937E0
3.738326485E1,-1.634063199E-2,-1.832594350E-2,1.026558280E0
3.738567683E1,-1.634063199E-2,-1.588248461E-2,1.027779937E0
3.738808881E1,-1.634063199E-2,-1.466075517E-2,1.027779937E0
3.739050073E1,-1.756236330E-2,-1.466075517E-2,1.025336504E0
3.739291277E1,-1.756236330E-2,-1.588248461E-2,1.022893071E0
3.739532474E1,-1.756236330E-2,-1.832594350E-2,1.022893071E0
3.739773672E1,-1.634063199E-2,-1.588248461E-2,1.021671295E0
3.740014870E1,-1.511890348E-2,-1.588248461E-2,1.021671295E0
3.740256068E1,-1.634063199E-2,-1.710421406E-2,1.021671295E0
3.740497261E1,-1.511890348E-2,-1.710421406E-2,1.021671295E0
3.740738459E1,-1.511890348E-2,-1.588248461E-2,1.019227862E0
3.740979657E1,-1.634063199E-2,-1.954767294E-2,1.018006206E0
3.741220855E1,-1.511890348E-2,-1.954767294E-2,1.018006206E0
3.741462053E1,-1.634063199E-2,-2.076940238E-2,1.016784430E0
3.741703250E1,-1.634063199E-2,-2.076940238E-2,1.016784430E0
3.741944448E1,-1.634063199E-2,-2.076940238E-2,1.015562654E0
3.742185646E1,-1.389717404E-2,-2.076940238E-2,1.014340997E0
3.742426844E1,-1.389717404E-2,-2.443459071E-2,1.013119221E0
3.742668042E1,-1.511890348E-2,-2.565632015E-2,1.014340997E0
3.742909240E1,-1.389717404E-2,-2.321286127E-2,1.013119221E0
3.743150428E1,-1.389717404E-2,-2.687804960E-2,1.011897564E0
3.743391631E1,-1.511890348E-2,-2.809977904E-2,1.010675788E0
3.743632829E1,-1.634063199E-2,-2.932151034E-2,1.010675788E0
3.743874026E1,-1.511890348E-2,-3.054323979E-2,1.009454012E0
3.744115224E1,-1.389717404E-2,-3.054323979E-2,1.009454012E0
3.744356422E1,-1.511890348E-2,-3.054323979E-2,1.007010579E0
3.744597620E1,-1.634063199E-2,-3.176496923E-2,1.005788803E0
3.744838818E1,-1.511890348E-2,-3.298669681E-2,1.005788803E0
3.745080016E1,-1.511890348E-2,-3.298669681E-2,1.005788803E0
3.745321214E1,-1.511890348E-2,-3.298669681E-2,1.005788803E0
3.745562412E1,-1.389717404E-2,-3.298669681E-2,1.004567146E0
3.745803605E1,-1.511890348E-2,-3.298669681E-2,1.002123713E0
3.746044803E1,-1.389717404E-2,-3.298669681E-2,1.002123713E0
3.746286000E1,-1.389717404E-2,-3.176496923E-2,1.002123713E0
3.746527198E1,-1.511890348E-2,-3.176496923E-2,1.000901937E0
3.746768396E1,-1.389717404E-2,-3.176496923E-2,1.000901937E0
3.747009594E1,-1.511890348E-2,-3.176496923E-2,9.984585047E-1
3.747250792E1,-1.634063199E-2,-3.054323979E-2,9.984585047E-1
3.747491990E1,-1.634063199E-2,-2.932151034E-2,9.972367287E-1
3.747733183E1,-1.511890348E-2,-2.932151034E-2,9.984585047E-1
3.747974386E1,-1.511890348E-2,-2.932151034E-2,9.960150123E-1
3.748215579E1,-1.634063199E-2,-2.809977904E-2,9.935715795E-1
3.748456776E1,-1.389717404E-2,-2.687804960E-2,9.947932959E-1
3.748697974E1,-1.511890348E-2,-2.809977904E-2,9.935715795E-1
3.748939172E1,-1.511890348E-2,-2.443459071E-2,9.911280870E-1
3.749180370E1,-1.634063199E-2,-2.565632015E-2,9.911280870E-1
3.749421568E1,-1.634063199E-2,-2.443459071E-2,9.899063706E-1
3.749662766E1,-1.511890348E-2,-2.321286127E-2,9.886846542E-1
3.749903964E1,-1.634063199E-2,-2.199113183E-2,9.886846542E-1
3.750145162E1,-1.634063199E-2,-2.076940238E-2,9.886846542E-1
3.750386355E1,-1.389717404E-2,-2.076940238E-2,9.886846542E-1
3.750627558E1,-1.511890348E-2,-2.076940238E-2,9.862411618E-1
3.750868756E1,-1.511890348E-2,-1.954767294E-2,9.850194454E-1
3.751109948E1,-1.756236330E-2,-1.954767294E-2,9.862411618E-1
3.751351146E1,-1.634063199E-2,-1.954767294E-2,9.850194454E-1
3.751592344E1,-1.756236330E-2,-1.954767294E-2,9.837977290E-1
3.751833542E1,-1.634063199E-2,-1.832594350E-2,9.837977290E-1
3.752074740E1,-1.878409274E-2,-1.832594350E-2,9.825760126E-1
3.752315938E1,-1.756236330E-2,-1.832594350E-2,9.813542962E-1
3.752557136E1,-1.878409274E-2,-1.710421406E-2,9.801325202E-1
3.752798334E1,-1.756236330E-2,-1.832594350E-2,9.789108038E-1
3.753039532E1,-1.634063199E-2,-1.832594350E-2,9.801325202E-1
3.753280730E1,-1.878409274E-2,-1.832594350E-2,9.776890874E-1
3.753521922E1,-1.878409274E-2,-1.710421406E-2,9.776890874E-1
3.753763120E1,-1.878409274E-2,-1.710421406E-2,9.764673710E-1
3.754004318E1,-2.000582218E-2,-1.832594350E-2,9.752455950E-1
3.754245516E1,-1.878409274E-2,-1.832594350E-2,9.740238786E-1
3.754486714E1,-2.000582218E-2,-1.710421406E-2,9.740238786E-1
3.754727912E1,-2.122755162E-2,-1.954767294E-2,9.728021622E-1
3.754969110E1,-2.000582218E-2,-1.954767294E-2,9.715804458E-1
3.755210308E1,-2.000582218E-2,-2.321286127E-2,9.715804458E-1
3.755451506E1,-2.000582218E-2,-2.199113183E-2,9.715804458E-1
3.755692704E1,-2.000582218E-2,-2.443459071E-2,9.691369534E-1
3.755933896E1,-2.000582218E-2,-2.687804960E-2,9.691369534E-1
3.756175094E1,-2.000582218E-2,-2.565632015E-2,9.679152369E-1
3.756416292E1,-2.122755162E-2,-2.687804960E-2,9.654718041E-1
3.756657490E1,-2.122755162E-2,-2.809977904E-2,9.654718041E-1
3.756898688E1,-2.000582218E-2,-2.932151034E-2,9.666935205E-1
3.757139886E1,-2.000582218E-2,-3.054323979E-2,9.654718041E-1
3.757381084E1,-2.122755162E-2,-3.176496923E-2,9.642500281E-1
3.757622282E1,-2.000582218E-2,-3.054323979E-2,9.630283117E-1
3.757863480E1,-2.000582218E-2,-3.176496923E-2,9.630283117E-1
3.758104678E1,-2.000582218E-2,-3.298669681E-2,9.618065953E-1
3.758345870E1,-1.878409274E-2,-3.298669681E-2,9.605848789E-1
3.758587068E1,-2.000582218E-2,-3.420842811E-2,9.605848789E-1
3.758828266E1,-2.000582218E-2,-3.298669681E-2,9.593631625E-1
3.759069464E1,-1.756236330E-2,-3.298669681E-2,9.569196701E-1
3.759310662E1,-1.878409274E-2,-3.298669681E-2,9.569196701E-1
3.759551860E1,-2.000582218E-2,-3.176496923E-2,9.569196701E-1
3.759793058E1,-1.756236330E-2,-3.176496923E-2,9.556979537E-1
3.760034256E1,-1.878409274E-2,-3.176496923E-2,9.532544613E-1
3.760275454E1,-1.878409274E-2,-3.054323979E-2,9.544762373E-1
3.760516652E1,-2.000582218E-2,-2.932151034E-2,9.532544613E-1
3.760757849E1,-2.000582218E-2,-2.687804960E-2,9.532544613E-1
3.760999047E1,-2.000582218E-2,-2.687804960E-2,9.532544613E-1
3.761240240E1,-1.878409274E-2,-2.565632015E-2,9.508110285E-1
3.761481438E1,-2.000582218E-2,-2.199113183E-2,9.495893121E-1
3.761722636E1,-2.000582218E-2,-2.321286127E-2,9.483675957E-1
3.761963834E1,-2.000582218E-2,-2.076940238E-2,9.495893121E-1
3.762205032E1,-2.000582218E-2,-2.076940238E-2,9.471458197E-1
3.762446230E1,-1.878409274E-2,-1.832594350E-2,9.459241033E-1
3.762687428E1,-2.000582218E-2,-1.588248461E-2,9.447023869E-1
3.762928625E1,-2.122755162E-2,-1.466075517E-2,9.447023869E-1
3.763169823E1,-2.000582218E-2,-1.466075517E-2,9.447023869E-1
3.763411016E1,-2.000582218E-2,-1.466075517E-2,9.434806705E-1
3.763652219E1,-2.000582218E-2,-1.343902480E-2,9.410371780E-1
3.763893412E1,-2.122755162E-2,-1.343902480E-2,9.410371780E-1
3.764134610E1,-1.878409274E-2,-1.221729536E-2,9.398154616E-1
3.764375808E1,-2.000582218E-2,-1.221729536E-2,9.398154616E-1
3.764617006E1,-2.000582218E-2,-1.343902480E-2,9.385937452E-1
3.764858204E1,-2.122755162E-2,-1.221729536E-2,9.385937452E-1
3.765099402E1,-2.122755162E-2,-1.466075517E-2,9.373720288E-1
3.765340599E1,-2.000582218E-2,-1.466075517E-2,9.361502528E-1
3.765581797E1,-2.000582218E-2,-1.710421406E-2,9.349285364E-1
3.765822995E1,-1.878409274E-2,-1.710421406E-2,9.337068200E-1
3.766064193E1,-1.878409274E-2,-1.710421406E-2,9.349285364E-1
3.766305391E1,-1.878409274E-2,-2.076940238E-2,9.337068200E-1
3.766546584E1,-1.878409274E-2,-2.321286127E-2,9.312633276E-1
3.766787776E1,-1.756236330E-2,-2.565632015E-2,9.300416112E-1
3.767028980E1,-1.756236330E-2,-2.687804960E-2,9.312633276E-1
3.767270178E1,-1.756236330E-2,-2.932151034E-2,9.300416112E-1
3.767511375E1,-1.878409274E-2,-3.054323979E-2,9.288198948E-1
3.767752573E1,-1.634063199E-2,-3.176496923E-2,9.288198948E-1
3.767993771E1,-1.634063199E-2,-3.298669681E-2,9.275981784E-1
3.768234969E1,-1.511890348E-2,-3.298669681E-2,9.251546860E-1
3.768476167E1,-1.634063199E-2,-3.543015569E-2,9.251546860E-1
3.768717365E1,-1.634063199E-2,-3.420842811E-2,9.251546860E-1
3.768958558E1,-1.511890348E-2,-3.420842811E-2,9.251546860E-1
3.769199756E1,-1.389717404E-2,-3.543015569E-2,9.239329696E-1
3.769440954E1,-1.511890348E-2,-3.543015569E-2,9.214895368E-1
3.769682152E1,-1.267544460E-2,-3.787361458E-2,9.214895368E-1
3.769923349E1,-1.389717404E-2,-3.665188700E-2,9.202677608E-1
3.770164547E1,-1.389717404E-2,-3.543015569E-2,9.202677608E-1
3.770405745E1,-1.267544460E-2,-3.665188700E-2,9.202677608E-1
3.770646943E1,-1.145371422E-2,-3.665188700E-2,9.190460443E-1
3.770888141E1,-1.145371422E-2,-3.420842811E-2,9.178243279E-1
3.771129339E1,-1.145371422E-2,-3.298669681E-2,9.153808951E-1
3.771370537E1,-1.145371422E-2,-3.176496923E-2,9.153808951E-1
3.771611730E1,-1.023198478E-2,-3.054323979E-2,9.153808951E-1
3.771852928E1,-1.145371422E-2,-2.932151034E-2,9.141591191E-1
3.772094125E1,-1.023198478E-2,-2.687804960E-2,9.129374027E-1
3.772335323E1,-1.023198478E-2,-2.565632015E-2,9.117156863E-1
3.772576521E1,-1.145371422E-2,-2.443459071E-2,9.104939699E-1
3.772817719E1,-1.023198478E-2,-2.199113183E-2,9.104939699E-1
3.773058912E1,-1.023198478E-2,-2.076940238E-2,9.092722535E-1
3.773300115E1,-1.023198478E-2,-1.832594350E-2,9.092722535E-1
3.773541313E1,-1.023198478E-2,-1.588248461E-2,9.080504775E-1
3.773782511E1,-1.145371422E-2,-1.466075517E-2,9.068287611E-1
3.774023709E1,-1.145371422E-2,-1.221729536E-2,9.068287611E-1
3.774264902E1,-1.023198478E-2,-1.099556591E-2,9.043853283E-1
3.774506099E1,-1.145371422E-2,-8.552107029E-3,9.056070447E-1
3.774747297E1,-1.145371422E-2,-9.773836471E-3,9.031635523E-1
3.774988495E1,-1.023198478E-2,-8.552107029E-3,9.019418359E-1
3.775229693E1,-1.145371422E-2,-7.330377586E-3,9.007201195E-1
3.775470891E1,-1.145371422E-2,-6.108647678E-3,9.019418359E-1
3.775712089E1,-1.023198478E-2,-7.330377586E-3,9.007201195E-1
3.775953287E1,-1.023198478E-2,-6.108647678E-3,8.994984031E-1
3.776194485E1,-1.145371422E-2,-6.108647678E-3,8.982766867E-1
3.776435683E1,-1.145371422E-2,-8.552107029E-3,8.982766867E-1
3.776676875E1,-1.145371422E-2,-8.552107029E-3,8.970549107E-1
3.776918073E1,-1.145371422E-2,-9.773836471E-3,8.958331943E-1
3.777159271E1,-1.267544460E-2,-1.099556591E-2,8.958331943E-1
3.777400469E1,-1.267544460E-2,-1.221729536E-2,8.946114779E-1
3.777641667E1,-1.267544460E-2,-1.466075517E-2,8.921679854E-1
3.777882865E1,-1.389717404E-2,-1.466075517E-2,8.921679854E-1
3.778124063E1,-1.267544460E-2,-1.588248461E-2,8.921679854E-1
3.778365261E1,-1.267544460E-2,-1.710421406E-2,8.909462690E-1
3.778606459E1,-1.267544460E-2,-1.832594350E-2,8.909462690E-1
3.778847657E1,-1.389717404E-2,-2.199113183E-2,8.897245526E-1
3.779088855E1,-1.511890348E-2,-2.443459071E-2,8.872811198E-1
3.779330047E1,-1.389717404E-2,-2.687804960E-2,8.872811198E-1
3.779571245E1,-1.267544460E-2,-2.687804960E-2,8.872811198E-1
3.779812443E1,-1.267544460E-2,-2.687804960E-2,8.860593438E-1
3.780053641E1,-1.511890348E-2,-3.176496923E-2,8.836159110E-1
3.780294839E1,-1.511890348E-2,-3.176496923E-2,8.836159110E-1
3.780536037E1,-1.511890348E-2,-3.298669681E-2,8.836159110E-1
3.780777235E1,-1.511890348E-2,-3.420842811E-2,8.811724186E-1
3.781018433E1,-1.511890348E-2,-3.543015569E-2,8.811724186E-1
3.781259631E1,-1.634063199E-2,-3.298669681E-2,8.811724186E-1
3.781500829E1,-1.389717404E-2,-3.543015569E-2,8.799507022E-1
3.781742021E1,-1.634063199E-2,-3.665188700E-2,8.787289858E-1
3.781983219E1,-1.756236330E-2,-3.665188700E-2,8.775072694E-1
3.782224417E1,-1.634063199E-2,-3.543015569E-2,8.762855530E-1
3.782465615E1,-1.756236330E-2,-3.420842811E-2,8.762855530E-1
3.782706813E1,-1.756236330E-2,-3.298669681E-2,8.762855530E-1
3.782948011E1,-1.756236330E-2,-3.543015569E-2,8.738420606E-1
3.783189209E1,-1.756236330E-2,-3.298669681E-2,8.738420606E-1
3.783430407E1,-1.634063199E-2,-3.298669681E-2,8.726203442E-1
3.783671605E1,-1.756236330E-2,-3.054323979E-2,8.726203442E-1
3.783912802E1,-1.756236330E-2,-2.932151034E-2,8.713986278E-1
3.784154000E1,-1.756236330E-2,-2.809977904E-2,8.701768517E-1
3.784395198E1,-1.756236330E-2,-2.565632015E-2,8.689551353E-1
3.784636391E1,-1.878409274E-2,-2.321286127E-2,8.677334189E-1
3.784877589E1,-1.878409274E-2,-2.199113183E-2,8.689551353E-1
3.785118787E1,-1.878409274E-2,-1.954767294E-2,8.677334189E-1
3.785359985E1,-1.756236330E-2,-1.832594350E-2,8.652899861E-1
3.785601183E1,-2.000582218E-2,-1.832594350E-2,8.640682101E-1
3.785842381E1,-1.878409274E-2,-1.588248461E-2,8.628464937E-1
3.786083579E1,-2.000582218E-2,-1.466075517E-2,8.640682101E-1
3.786324777E1,-2.000582218E-2,-1.221729536E-2,8.628464937E-1
3.786565974E1,-2.000582218E-2,-1.099556591E-2,8.604030609E-1
3.786807172E1,-1.878409274E-2,-8.552107029E-3,8.604030609E-1
3.787048370E1,-2.000582218E-2,-8.552107029E-3,8.591812849E-1
3.787289563E1,-2.000582218E-2,-7.330377586E-3,8.579595685E-1
3.787530761E1,-2.000582218E-2,-8.552107029E-3,8.579595685E-1
3.787771959E1,-1.878409274E-2,-6.108647678E-3,8.555161357E-1
3.788013157E1,-2.122755162E-2,-8.552107029E-3,8.555161357E-1
3.788254355E1,-2.000582218E-2,-6.108647678E-3,8.542944193E-1
3.788495552E1,-2.000582218E-2,-6.108647678E-3,8.542944193E-1
3.788736750E1,-2.122755162E-2,-7.330377586E-3,8.518509269E-1
3.788977948E1,-2.244928107E-2,-7.330377586E-3,8.506292105E-1
3.789219146E1,-2.244928107E-2,-7.330377586E-3,8.506292105E-1
3.789460344E1,-2.244928107E-2,-7.330377586E-3,8.494074941E-1
3.789701542E1,-2.122755162E-2,-8.552107029E-3,8.481857181E-1
3.789942735E1,-2.244928107E-2,-9.773836471E-3,8.469640017E-1
3.790183933E1,-2.244928107E-2,-1.099556591E-2,8.469640017E-1
3.790425131E1,-2.000582218E-2,-9.773836471E-3,8.457422853E-1
3.790666329E1,-2.122755162E-2,-1.221729536E-2,8.445205688E-1
3.790907527E1,-2.244928107E-2,-1.466075517E-2,8.445205688E-1
3.791148724E1,-2.122755162E-2,-1.343902480E-2,8.432988524E-1
3.791389922E1,-2.000582218E-2,-1.588248461E-2,8.408553600E-1
3.791631120E1,-2.000582218E-2,-1.954767294E-2,8.408553600E-1
3.791872318E1,-2.000582218E-2,-2.199113183E-2,8.408553600E-1
3.792113516E1,-2.000582218E-2,-2.321286127E-2,8.396336436E-1
3.792354714E1,-2.000582218E-2,-2.565632015E-2,8.384119272E-1
3.792595907E1,-2.122755162E-2,-2.687804960E-2,8.384119272E-1
3.792837105E1,-2.000582218E-2,-2.932151034E-2,8.384119272E-1
3.793078303E1,-2.000582218E-2,-3.054323979E-2,8.359684348E-1
3.793319500E1,-1.756236330E-2,-3.298669681E-2,8.359684348E-1
3.793560698E1,-1.878409274E-2,-3.420842811E-2,8.347467184E-1
3.793801896E1,-1.878409274E-2,-3.543015569E-2,8.310815096E-1
3.794043094E1,-1.756236330E-2,-3.787361458E-2,8.323032856E-1
3.794284292E1,-1.511890348E-2,-4.031707719E-2,8.323032856E-1
3.794525490E1,-1.634063199E-2,-4.276053607E-2,8.310815096E-1
3.794766688E1,-1.634063199E-2,-4.031707719E-2,8.298597932E-1
3.795007886E1,-1.634063199E-2,-4.031707719E-2,8.298597932E-1
3.795249084E1,-1.511890348E-2,-4.153880477E-2,8.310815096E-1
3.795490276E1,-1.511890348E-2,-4.153880477E-2,8.286380768E-1
3.795731474E1,-1.511890348E-2,-3.909534588E-2,8.261946440E-1
3.795972672E1,-1.267544460E-2,-4.031707719E-2,8.261946440E-1
3.796213870E1,-1.389717404E-2,-4.153880477E-2,8.237511516E-1
3.796455068E1,-1.267544460E-2,-3.909534588E-2,8.249728680E-1
3.796696266E1,-1.145371422E-2,-3.665188700E-2,8.249728680E-1
3.796937464E1,-1.145371422E-2,-3.543015569E-2,8.225294352E-1
3.797178662E1,-1.145371422E-2,-3.543015569E-2,8.213077188E-1
3.797419860E1,-1.023198478E-2,-3.420842811E-2,8.213077188E-1
3.797661058E1,-9.010255337E-3,-3.054323979E-2,8.200859427E-1
3.797902256E1,-9.010255337E-3,-2.932151034E-2,8.188642263E-1
3.798143448E1,-9.010255337E-3,-2.687804960E-2,8.188642263E-1
3.798384646E1,-7.788525894E-3,-2.443459071E-2,8.176425099E-1
3.798625844E1,-7.788525894E-3,-2.199113183E-2,8.164207935E-1
3.798867042E1,-7.788525894E-3,-1.832594350E-2,8.164207935E-1
3.799108235E1,-9.010255337E-3,-1.710421406E-2,8.151990771E-1
3.799349438E1,-7.788525894E-3,-1.710421406E-2,8.151990771E-1
3.799590636E1,-6.566796452E-3,-1.343902480E-2,8.139773011E-1
3.799831834E1,-5.345067009E-3,-1.343902480E-2,8.139773011E-1
3.800073032E1,-6.566796452E-3,-9.773836471E-3,8.127555847E-1
3.800314230E1,-6.566796452E-3,-8.552107029E-3,8.115338683E-1
3.800555428E1,-6.566796452E-3,-6.108647678E-3,8.103121519E-1
3.800796620E1,-5.345067009E-3,-4.886918236E-3,8.078686595E-1
3.801037818E1,-5.345067009E-3,-3.665188793E-3,8.090903759E-1
3.801279016E1,-6.566796452E-3,-3.665188793E-3,8.066469431E-1
3.801520214E1,-6.566796452E-3,-4.886918236E-3,8.066469431E-1
3.801761412E1,-5.345067009E-3,-1.221729559E-3,8.054252267E-1
3.802002610E1,-6.566796452E-3,-2.443459118E-3,8.042035103E-1
3.802243808E1,-7.788525894E-3,-2.443459118E-3,8.042035103E-1
3.802485006E1,-7.788525894E-3,-3.665188793E-3,8.029817343E-1
3.802726204E1,-6.566796452E-3,-4.886918236E-3,8.029817343E-1
3.802967402E1,-7.788525894E-3,-3.665188793E-3,8.005383015E-1
3.803208599E1,-6.566796452E-3,-2.443459118E-3,8.005383015E-1
3.803449792E1,-7.788525894E-3,-4.886918236E-3,7.993165851E-1
3.803690990E1,-7.788525894E-3,-6.108647678E-3,7.993165851E-1
3.803932188E1,-7.788525894E-3,-8.552107029E-3,7.980948091E-1
3.804173386E1,-6.566796452E-3,-9.773836471E-3,7.968730927E-1
3.804414584E1,-9.010255337E-3,-1.221729536E-2,7.968730927E-1
3.804655782E1,-9.010255337E-3,-1.588248461E-2,7.944296598E-1
3.804896980E1,-9.010255337E-3,-1.832594350E-2,7.944296598E-1
3.805138178E1,-1.023198478E-2,-1.954767294E-2,7.932079434E-1
3.805379375E1,-1.023198478E-2,-2.321286127E-2,7.932079434E-1
3.805620573E1,-1.145371422E-2,-2.565632015E-2,7.919861674E-1
3.805861771E1,-1.023198478E-2,-2.809977904E-2,7.919861674E-1
3.806102964E1,-1.023198478E-2,-2.932151034E-2,7.907644510E-1
3.806344162E1,-1.145371422E-2,-3.176496923E-2,7.907644510E-1
3.806585360E1,-1.145371422E-2,-3.420842811E-2,7.883210182E-1
3.806826558E1,-1.145371422E-2,-3.543015569E-2,7.870992422E-1
3.807067756E1,-1.267544460E-2,-3.543015569E-2,7.870992422E-1
3.807308954E1,-1.023198478E-2,-3.909534588E-2,7.858775258E-1
3.807550152E1,-1.145371422E-2,-3.909534588E-2,7.858775258E-1
3.807791349E1,-1.267544460E-2,-3.909534588E-2,7.846558094E-1
3.808032547E1,-1.389717404E-2,-4.031707719E-2,7.834340930E-1
3.808273745E1,-1.267544460E-2,-4.031707719E-2,7.834340930E-1
3.808514943E1,-1.267544460E-2,-3.909534588E-2,7.809906006E-1
3.808756136E1,-1.389717404E-2,-3.909534588E-2,7.822123766E-1
3.808997334E1,-1.389717404E-2,-3.665188700E-2,7.809906006E-1
3.809238532E1,-1.389717404E-2,-3.420842811E-2,7.797688842E-1
3.809479730E1,-1.511890348E-2,-3.420842811E-2,7.785471678E-1
3.809720928E1,-1.511890348E-2,-3.176496923E-2,7.785471678E-1
3.809962125E1,-1.511890348E-2,-3.054323979E-2,7.773254514E-1
3.810203323E1,-1.511890348E-2,-2.809977904E-2,7.761036754E-1
3.810444521E1,-1.634063199E-2,-2.687804960E-2,7.748819590E-1
3.810685719E1,-1.634063199E-2,-2.443459071E-2,7.748819590E-1
3.810926917E1,-1.634063199E-2,-2.076940238E-2,7.748819590E-1
3.811168115E1,-1.511890348E-2,-1.832594350E-2,7.724385262E-1
3.811409313E1,-1.634063199E-2,-1.710421406E-2,7.724385262E-1
3.811650506E1,-1.634063199E-2,-1.343902480E-2,7.724385262E-1
3.811891704E1,-1.756236330E-2,-1.343902480E-2,7.699950337E-1
3.812132902E1,-1.634063199E-2,-1.099556591E-2,7.687733173E-1
3.812374099E1,-1.878409274E-2,-8.552107029E-3,7.675516009E-1
3.812615297E1,-1.756236330E-2,-6.108647678E-3,7.663298845E-1
3.812856495E1,-1.756236330E-2,-4.886918236E-3,7.651081085E-1
3.813097693E1,-1.878409274E-2,-2.443459118E-3,7.675516009E-1
3.813338891E1,-2.000582218E-2,-2.443459118E-3,7.663298845E-1
3.813580089E1,-1.756236330E-2,-2.443459118E-3,7.638863921E-1
3.813821287E1,-1.756236330E-2,0.000000000E0,7.626646757E-1
3.814062480E1,-1.756236330E-2,0.000000000E0,7.602212429E-1
3.814303683E1,-1.756236330E-2,1.221729559E-3,7.614429593E-1
3.814544875E1,-1.878409274E-2,0.000000000E0,7.602212429E-1
3.814786073E1,-1.878409274E-2,0.000000000E0,7.602212429E-1
3.815027271E1,-1.878409274E-2,0.000000000E0,7.589994669E-1
3.815268469E1,-2.000582218E-2,1.221729559E-3,7.577777505E-1
3.815509667E1,-1.878409274E-2,-1.221729559E-3,7.577777505E-1
3.815750865E1,-2.000582218E-2,-3.665188793E-3,7.565560341E-1
3.815992063E1,-1.878409274E-2,-4.886918236E-3,7.553343177E-1
3.816233261E1,-1.878409274E-2,-6.108647678E-3,7.565560341E-1
3.816474459E1,-1.878409274E-2,-8.552107029E-3,7.541125417E-1
3.816715657E1,-2.000582218E-2,-9.773836471E-3,7.528908253E-1
3.816956849E1,-1.756236330E-2,-1.221729536E-2,7.541125417E-1
3.817198047E1,-1.756236330E-2,-1.466075517E-2,7.528908253E-1
3.817439245E1,-1.756236330E-2,-1.588248461E-2,7.504473925E-1
3.817680443E1,-1.756236330E-2,-1.832594350E-2,7.480039001E-1
3.817921641E1,-1.878409274E-2,-2.199113183E-2,7.480039001E-1
3.818162839E1,-2.000582218E-2,-2.321286127E-2,7.480039001E-1
3.818404037E1,-1.756236330E-2,-2.443459071E-2,7.467821836E-1
3.818645235E1,-1.756236330E-2,-2.687804960E-2,7.455604672E-1
3.818886433E1,-1.634063199E-2,-2.932151034E-2,7.455604672E-1
3.819127631E1,-1.634063199E-2,-3.176496923E-2,7.443387508E-1
3.819368829E1,-1.756236330E-2,-3.298669681E-2,7.431169748E-1
3.819610027E1,-1.634063199E-2,-3.298669681E-2,7.431169748E-1
3.819851224E1,-1.634063199E-2,-3.543015569E-2,7.431169748E-1
3.820092417E1,-1.634063199E-2,-3.665188700E-2,7.406735420E-1
3.820333615E1,-1.634063199E-2,-3.787361458E-2,7.394518256E-1
3.820574813E1,-1.511890348E-2,-3.787361458E-2,7.394518256E-1
3.820816011E1,-1.511890348E-2,-3.787361458E-2,7.394518256E-1
3.821057209E1,-1.511890348E-2,-4.031707719E-2,7.382301092E-1
3.821298407E1,-1.267544460E-2,-4.153880477E-2,7.370083332E-1
3.821539605E1,-1.389717404E-2,-4.153880477E-2,7.357866168E-1
3.821780803E1,-1.267544460E-2,-3.787361458E-2,7.357866168E-1
3.822022000E1,-1.511890348E-2,-3.787361458E-2,7.357866168E-1
3.822263198E1,-1.267544460E-2,-3.665188700E-2,7.333431840E-1
3.822504396E1,-1.267544460E-2,-3.543015569E-2,7.321214676E-1
3.822745589E1,-1.267544460E-2,-3.420842811E-2,7.321214676E-1
3.822986787E1,-1.145371422E-2,-3.176496923E-2,7.308996916E-1
3.823227985E1,-1.145371422E-2,-2.932151034E-2,7.296779752E-1
3.823469183E1,-1.145371422E-2,-2.932151034E-2,7.284562588E-1
