"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.240545370E1,-4.498506486E-1,-1.909472466E0,9.853643417E0
2.240786568E1,-4.594219327E-1,-1.890329838E0,9.863214493E0
2.241027766E1,-4.402793646E-1,-1.880758643E0,9.848857880E0
2.241268964E1,-4.642075896E-1,-1.904686809E0,9.853643417E0
2.241510157E1,-4.689932466E-1,-1.928615093E0,9.829715729E0
2.241751355E1,-4.594219327E-1,-1.952543259E0,9.824930191E0
2.241992552E1,-4.689932466E-1,-1.942971945E0,9.848857880E0
2.242233750E1,-4.642075896E-1,-1.933400750E0,9.839286804E0
2.242474948E1,-4.594219327E-1,-1.933400750E0,9.839286804E0
2.242716141E1,-4.402793646E-1,-1.923829436E0,9.829715729E0
2.242957339E1,-4.354937077E-1,-1.895115495E0,9.824930191E0
2.243198537E1,-4.594219327E-1,-1.885544300E0,9.834501266E0
2.243439735E1,-4.737788737E-1,-1.895115495E0,9.829715729E0
2.243680933E1,-4.833501875E-1,-1.890329838E0,9.839286804E0
2.243922120E1,-4.642075896E-1,-1.880758643E0,9.834501266E0
2.244163323E1,-4.881358147E-1,-1.885544300E0,9.829715729E0
2.244404521E1,-4.929214716E-1,-1.895115495E0,9.858428955E0
2.244645719E1,-4.833501875E-1,-1.880758643E0,9.858428955E0
2.244886917E1,-4.689932466E-1,-1.866401672E0,9.829715729E0
2.245128110E1,-4.689932466E-1,-1.866401672E0,9.829715729E0
2.245369308E1,-4.785645306E-1,-1.866401672E0,9.829715729E0
2.245610506E1,-4.450650215E-1,-1.880758643E0,9.844072342E0
2.245851704E1,-4.402793646E-1,-1.885544300E0,9.829715729E0
2.246092902E1,-4.833501875E-1,-1.875972986E0,9.839286804E0
2.246334099E1,-4.642075896E-1,-1.861616015E0,9.829715729E0
2.246575292E1,-4.498506486E-1,-1.852044702E0,9.829715729E0
2.246816490E1,-4.211367965E-1,-1.842473388E0,9.839286804E0
2.247057688E1,-4.259224236E-1,-1.866401672E0,9.848857880E0
2.247298886E1,-4.115654826E-1,-1.856830359E0,9.848857880E0
2.247540084E1,-4.163511395E-1,-1.871187329E0,9.858428955E0
2.247781277E1,-3.972085714E-1,-1.866401672E0,9.853643417E0
2.248022474E1,-4.115654826E-1,-1.852044702E0,9.844072342E0
2.248263672E1,-4.115654826E-1,-1.852044702E0,9.848857880E0
2.248504870E1,-3.924229145E-1,-1.842473388E0,9.848857880E0
2.248746068E1,-3.972085714E-1,-1.804188251E0,9.853643417E0
2.248987266E1,-4.307080805E-1,-1.828116536E0,9.844072342E0
2.249228459E1,-4.067798555E-1,-1.880758643E0,9.834501266E0
2.249469657E1,-4.067798555E-1,-1.885544300E0,9.829715729E0
2.249710855E1,-3.972085714E-1,-1.866401672E0,9.844072342E0
2.249952052E1,-4.115654826E-1,-1.856830359E0,9.839286804E0
2.250193245E1,-3.924229145E-1,-1.852044702E0,9.844072342E0
2.250434443E1,-3.876372576E-1,-1.847259045E0,9.858428955E0
2.250675641E1,-3.828516304E-1,-1.852044702E0,9.858428955E0
2.250916839E1,-3.972085714E-1,-1.866401672E0,9.848857880E0
2.251158037E1,-4.163511395E-1,-1.871187329E0,9.829715729E0
2.251399230E1,-4.115654826E-1,-1.852044702E0,9.839286804E0
2.251640428E1,-3.828516304E-1,-1.828116536E0,9.839286804E0
2.251881625E1,-3.924229145E-1,-1.852044702E0,9.839286804E0
2.252122818E1,-3.924229145E-1,-1.885544300E0,9.848857880E0
2.252364021E1,-3.780659735E-1,-1.885544300E0,9.839286804E0
2.252605214E1,-4.211367965E-1,-1.885544300E0,9.848857880E0
2.252846412E1,-4.115654826E-1,-1.861616015E0,9.863214493E0
2.253087610E1,-3.924229145E-1,-1.856830359E0,9.848857880E0
2.253328808E1,-3.972085714E-1,-1.871187329E0,9.844072342E0
2.253570006E1,-3.924229145E-1,-1.866401672E0,9.848857880E0
2.253811198E1,-4.211367965E-1,-1.856830359E0,9.839286804E0
2.254052396E1,-4.067798555E-1,-1.904686809E0,9.844072342E0
2.254293594E1,-4.067798555E-1,-1.866401672E0,9.853643417E0
2.254534792E1,-4.115654826E-1,-1.832902193E0,9.848857880E0
2.254775990E1,-4.307080805E-1,-1.861616015E0,9.848857880E0
2.255017188E1,-4.259224236E-1,-1.880758643E0,9.848857880E0
2.255258381E1,-4.163511395E-1,-1.885544300E0,9.858428955E0
2.255499579E1,-4.115654826E-1,-1.871187329E0,9.839286804E0
2.255740776E1,-3.924229145E-1,-1.885544300E0,9.834501266E0
2.255981974E1,-3.924229145E-1,-1.890329838E0,9.853643417E0
2.256223172E1,-4.115654826E-1,-1.866401672E0,9.868000984E0
2.256464365E1,-4.163511395E-1,-1.866401672E0,9.877572060E0
2.256705563E1,-3.828516304E-1,-1.866401672E0,9.882357597E0
2.256946761E1,-4.019941986E-1,-1.856830359E0,9.882357597E0
2.257187959E1,-4.067798555E-1,-1.842473388E0,9.882357597E0
2.257429157E1,-4.163511395E-1,-1.842473388E0,9.872786522E0
2.257670349E1,-4.354937077E-1,-1.837687731E0,9.882357597E0
2.257911547E1,-4.259224236E-1,-1.823330879E0,9.868000984E0
2.258152745E1,-4.115654826E-1,-1.832902193E0,9.868000984E0
2.258393943E1,-3.828516304E-1,-1.861616015E0,9.848857880E0
2.258635141E1,-3.828516304E-1,-1.871187329E0,9.872786522E0
2.258876334E1,-3.924229145E-1,-1.880758643E0,9.872786522E0
2.259117532E1,-4.163511395E-1,-1.852044702E0,9.891928673E0
2.259358730E1,-3.924229145E-1,-1.828116536E0,9.891928673E0
2.259599922E1,-3.828516304E-1,-1.813759565E0,9.896714211E0
2.259841125E1,-3.589234054E-1,-1.813759565E0,9.887143135E0
2.260082318E1,-3.493520916E-1,-1.804188251E0,9.896714211E0
2.260323516E1,-3.493520916E-1,-1.818545222E0,9.887143135E0
2.260564714E1,-3.876372576E-1,-1.823330879E0,9.887143135E0
2.260805912E1,-3.684946895E-1,-1.847259045E0,9.872786522E0
2.261047110E1,-3.732803464E-1,-1.866401672E0,9.877572060E0
2.261288303E1,-3.589234054E-1,-1.847259045E0,9.858428955E0
2.261529500E1,-3.397808075E-1,-1.828116536E0,9.839286804E0
2.261770698E1,-3.445664644E-1,-1.832902193E0,9.868000984E0
2.262011896E1,-3.445664644E-1,-1.832902193E0,9.863214493E0
2.262253094E1,-3.349951804E-1,-1.842473388E0,9.863214493E0
2.262494287E1,-3.349951804E-1,-1.856830359E0,9.844072342E0
2.262735485E1,-3.780659735E-1,-1.847259045E0,9.858428955E0
2.262976683E1,-3.637090325E-1,-1.847259045E0,9.863214493E0
2.263217881E1,-3.493520916E-1,-1.866401672E0,9.863214493E0
2.263459079E1,-3.254238665E-1,-1.847259045E0,9.858428955E0
2.263700266E1,-3.254238665E-1,-1.832902193E0,9.848857880E0
2.263941469E1,-3.349951804E-1,-1.823330879E0,9.839286804E0
2.264182667E1,-3.254238665E-1,-1.842473388E0,9.848857880E0
2.264423865E1,-3.445664644E-1,-1.852044702E0,9.853643417E0
2.264665063E1,-3.397808075E-1,-1.842473388E0,9.863214493E0
2.264906256E1,-3.206382394E-1,-1.837687731E0,9.868000984E0
2.265147454E1,-3.541377485E-1,-1.842473388E0,9.848857880E0
2.265388652E1,-3.445664644E-1,-1.847259045E0,9.834501266E0
2.265629849E1,-3.732803464E-1,-1.842473388E0,9.820143700E0
2.265871047E1,-3.684946895E-1,-1.847259045E0,9.829715729E0
2.266112245E1,-3.158525825E-1,-1.832902193E0,9.824930191E0
2.266353438E1,-3.254238665E-1,-1.828116536E0,9.834501266E0
2.266594636E1,-3.302095234E-1,-1.823330879E0,9.848857880E0
2.266835834E1,-3.493520916E-1,-1.847259045E0,9.839286804E0
2.267077032E1,-3.589234054E-1,-1.847259045E0,9.834501266E0
2.267318230E1,-3.732803464E-1,-1.842473388E0,9.834501266E0
2.267559422E1,-3.684946895E-1,-1.837687731E0,9.824930191E0
2.267800620E1,-3.828516304E-1,-1.861616015E0,9.829715729E0
2.268041818E1,-3.732803464E-1,-1.842473388E0,9.834501266E0
2.268283016E1,-3.493520916E-1,-1.847259045E0,9.834501266E0
2.268524209E1,-3.445664644E-1,-1.842473388E0,9.834501266E0
2.268765407E1,-3.637090325E-1,-1.837687731E0,9.829715729E0
2.269006605E1,-3.732803464E-1,-1.847259045E0,9.839286804E0
2.269247802E1,-3.732803464E-1,-1.823330879E0,9.853643417E0
2.269489000E1,-3.254238665E-1,-1.832902193E0,9.844072342E0
2.269730198E1,-3.397808075E-1,-1.852044702E0,9.824930191E0
2.269971391E1,-3.445664644E-1,-1.842473388E0,9.829715729E0
2.270212589E1,-3.541377485E-1,-1.861616015E0,9.844072342E0
2.270453787E1,-3.589234054E-1,-1.856830359E0,9.839286804E0
2.270694985E1,-3.541377485E-1,-1.856830359E0,9.848857880E0
2.270936183E1,-3.493520916E-1,-1.823330879E0,9.839286804E0
2.271177375E1,-3.541377485E-1,-1.813759565E0,9.824930191E0
2.271418573E1,-3.541377485E-1,-1.823330879E0,9.820143700E0
2.271659771E1,-3.445664644E-1,-1.847259045E0,9.839286804E0
2.271900969E1,-3.302095234E-1,-1.842473388E0,9.844072342E0
2.272142167E1,-3.062812984E-1,-1.828116536E0,9.839286804E0
2.272383360E1,-3.110669553E-1,-1.818545222E0,9.824930191E0
2.272624558E1,-3.158525825E-1,-1.852044702E0,9.824930191E0
2.272865756E1,-3.349951804E-1,-1.832902193E0,9.853643417E0
2.273106954E1,-3.397808075E-1,-1.832902193E0,9.853643417E0
2.273348152E1,-3.397808075E-1,-1.823330879E0,9.848857880E0
2.273589344E1,-3.302095234E-1,-1.804188251E0,9.844072342E0
2.273830542E1,-3.206382394E-1,-1.837687731E0,9.848857880E0
2.274071740E1,-3.014956415E-1,-1.828116536E0,9.839286804E0
2.274312938E1,-2.919243574E-1,-1.852044702E0,9.839286804E0
2.274554136E1,-2.967100143E-1,-1.861616015E0,9.834501266E0
2.274795329E1,-3.014956415E-1,-1.856830359E0,9.824930191E0
2.275036527E1,-2.823530734E-1,-1.842473388E0,9.839286804E0
2.275277724E1,-2.679961324E-1,-1.808973908E0,9.834501266E0
2.275518922E1,-2.823530734E-1,-1.780260086E0,9.839286804E0
2.275760120E1,-2.919243574E-1,-1.770688772E0,9.853643417E0
2.276001318E1,-2.775674164E-1,-1.823330879E0,9.844072342E0
2.276242511E1,-2.584248483E-1,-1.890329838E0,9.858428955E0
2.276483709E1,-2.632105052E-1,-1.880758643E0,9.839286804E0
2.276724907E1,-2.488535494E-1,-1.899901152E0,9.839286804E0
2.276966105E1,-2.679961324E-1,-1.909472466E0,9.853643417E0
2.277207297E1,-2.775674164E-1,-1.919043779E0,9.848857880E0
2.277448495E1,-2.775674164E-1,-1.885544300E0,9.848857880E0
2.277689693E1,-2.679961324E-1,-1.856830359E0,9.858428955E0
2.277930891E1,-2.536391914E-1,-1.880758643E0,9.848857880E0
2.278172089E1,-2.584248483E-1,-1.919043779E0,9.853643417E0
2.278413287E1,-2.727817893E-1,-1.895115495E0,9.858428955E0
2.278654480E1,-2.775674164E-1,-1.880758643E0,9.863214493E0
2.278895678E1,-2.823530734E-1,-1.871187329E0,9.868000984E0
2.279136875E1,-3.014956415E-1,-1.890329838E0,9.868000984E0
2.279378073E1,-2.775674164E-1,-1.904686809E0,9.872786522E0
2.279619271E1,-2.727817893E-1,-1.914258122E0,9.863214493E0
2.279860464E1,-2.632105052E-1,-1.909472466E0,9.868000984E0
2.280101662E1,-3.014956415E-1,-1.919043779E0,9.872786522E0
2.280342860E1,-2.823530734E-1,-1.875972986E0,9.877572060E0
2.280584058E1,-3.062812984E-1,-1.871187329E0,9.882357597E0
2.280825256E1,-3.158525825E-1,-1.875972986E0,9.877572060E0
2.281066448E1,-3.110669553E-1,-1.856830359E0,9.887143135E0
2.281307646E1,-2.919243574E-1,-1.875972986E0,9.891928673E0
2.281548844E1,-2.727817893E-1,-1.875972986E0,9.882357597E0
2.281790042E1,-2.871387303E-1,-1.880758643E0,9.891928673E0
2.282031240E1,-2.775674164E-1,-1.885544300E0,9.872786522E0
2.282272433E1,-3.062812984E-1,-1.885544300E0,9.882357597E0
2.282513631E1,-3.397808075E-1,-1.904686809E0,9.887143135E0
2.282754829E1,-2.967100143E-1,-1.899901152E0,9.882357597E0
2.282996026E1,-2.967100143E-1,-1.890329838E0,9.887143135E0
2.283237224E1,-2.823530734E-1,-1.885544300E0,9.887143135E0
2.283478417E1,-2.823530734E-1,-1.880758643E0,9.882357597E0
2.283719615E1,-3.254238665E-1,-1.866401672E0,9.882357597E0
2.283960813E1,-3.254238665E-1,-1.837687731E0,9.901499748E0
2.284202011E1,-3.349951804E-1,-1.832902193E0,9.901499748E0
2.284443209E1,-3.158525825E-1,-1.885544300E0,9.887143135E0
2.284684402E1,-2.967100143E-1,-1.914258122E0,9.891928673E0
2.284925599E1,-3.062812984E-1,-1.904686809E0,9.891928673E0
2.285166797E1,-2.967100143E-1,-1.899901152E0,9.882357597E0
2.285407995E1,-3.014956415E-1,-1.895115495E0,9.877572060E0
2.285649193E1,-3.158525825E-1,-1.890329838E0,9.863214493E0
2.285890386E1,-3.062812984E-1,-1.885544300E0,9.868000984E0
2.286131584E1,-2.919243574E-1,-1.890329838E0,9.868000984E0
2.286372782E1,-2.727817893E-1,-1.899901152E0,9.853643417E0
2.286613980E1,-2.727817893E-1,-1.919043779E0,9.858428955E0
2.286855178E1,-2.823530734E-1,-1.904686809E0,9.848857880E0
2.287096375E1,-3.014956415E-1,-1.890329838E0,9.863214493E0
2.287337568E1,-2.727817893E-1,-1.885544300E0,9.858428955E0
2.287578766E1,-2.727817893E-1,-1.890329838E0,9.868000984E0
2.287819964E1,-2.967100143E-1,-1.861616015E0,9.868000984E0
2.288061162E1,-2.967100143E-1,-1.818545222E0,9.853643417E0
2.288302360E1,-2.584248483E-1,-1.823330879E0,9.853643417E0
2.288543553E1,-2.727817893E-1,-1.837687731E0,9.863214493E0
2.288784750E1,-2.775674164E-1,-1.880758643E0,9.844072342E0
2.289025948E1,-2.727817893E-1,-1.923829436E0,9.829715729E0
2.289267146E1,-2.967100143E-1,-1.971685886E0,9.824930191E0
2.289508344E1,-2.919243574E-1,-1.981257200E0,9.834501266E0
2.289749537E1,-2.679961324E-1,-1.942971945E0,9.834501266E0
2.289990735E1,-2.823530734E-1,-1.952543259E0,9.848857880E0
2.290231933E1,-3.014956415E-1,-1.919043779E0,9.848857880E0
2.290473131E1,-3.062812984E-1,-1.904686809E0,9.844072342E0
2.290714329E1,-3.206382394E-1,-1.895115495E0,9.848857880E0
2.290955521E1,-3.062812984E-1,-1.904686809E0,9.824930191E0
2.291196719E1,-2.967100143E-1,-1.909472466E0,9.820143700E0
2.291437917E1,-2.919243574E-1,-1.895115495E0,9.820143700E0
2.291679115E1,-3.014956415E-1,-1.928615093E0,9.815358162E0
2.291920313E1,-3.014956415E-1,-1.933400750E0,9.820143700E0
2.292161506E1,-3.014956415E-1,-1.899901152E0,9.834501266E0
2.292402704E1,-3.014956415E-1,-1.909472466E0,9.839286804E0
2.292643902E1,-3.062812984E-1,-1.904686809E0,9.858428955E0
2.292885099E1,-2.823530734E-1,-1.885544300E0,9.868000984E0
2.293126297E1,-2.919243574E-1,-1.871187329E0,9.848857880E0
2.293367495E1,-3.062812984E-1,-1.899901152E0,9.824930191E0
2.293608688E1,-3.062812984E-1,-1.909472466E0,9.824930191E0
2.293849886E1,-3.014956415E-1,-1.890329838E0,9.834501266E0
2.294091084E1,-2.727817893E-1,-1.885544300E0,9.848857880E0
2.294332282E1,-3.110669553E-1,-1.914258122E0,9.839286804E0
2.294573480E1,-3.062812984E-1,-1.899901152E0,9.824930191E0
2.294814672E1,-3.062812984E-1,-1.885544300E0,9.853643417E0
2.295055870E1,-2.967100143E-1,-1.899901152E0,9.858428955E0
2.295297068E1,-2.871387303E-1,-1.895115495E0,9.834501266E0
2.295538266E1,-2.871387303E-1,-1.890329838E0,9.820143700E0
2.295779464E1,-2.967100143E-1,-1.899901152E0,9.834501266E0
2.296020657E1,-2.871387303E-1,-1.919043779E0,9.844072342E0
2.296261855E1,-2.919243574E-1,-1.923829436E0,9.834501266E0
2.296503053E1,-2.823530734E-1,-1.923829436E0,9.834501266E0
2.296744250E1,-3.110669553E-1,-1.909472466E0,9.848857880E0
2.296985448E1,-3.014956415E-1,-1.890329838E0,9.863214493E0
2.297226641E1,-3.110669553E-1,-1.919043779E0,9.853643417E0
2.297467839E1,-3.062812984E-1,-1.923829436E0,9.863214493E0
2.297709037E1,-2.871387303E-1,-1.904686809E0,9.853643417E0
2.297950235E1,-2.967100143E-1,-1.875972986E0,9.839286804E0
2.298191428E1,-3.014956415E-1,-1.904686809E0,9.844072342E0
2.298432625E1,-3.014956415E-1,-1.895115495E0,9.848857880E0
2.298673818E1,-2.919243574E-1,-1.909472466E0,9.844072342E0
2.298915021E1,-3.062812984E-1,-1.919043779E0,9.848857880E0
2.299156219E1,-3.062812984E-1,-1.914258122E0,9.858428955E0
2.299397417E1,-3.110669553E-1,-1.909472466E0,9.853643417E0
2.299638615E1,-2.823530734E-1,-1.919043779E0,9.848857880E0
2.299879808E1,-2.919243574E-1,-1.914258122E0,9.839286804E0
2.300121006E1,-3.110669553E-1,-1.928615093E0,9.844072342E0
2.300362204E1,-3.110669553E-1,-1.923829436E0,9.834501266E0
2.300603402E1,-2.919243574E-1,-1.933400750E0,9.839286804E0
2.300844599E1,-2.919243574E-1,-1.947757602E0,9.853643417E0
2.301085792E1,-2.967100143E-1,-1.952543259E0,9.853643417E0
2.301326990E1,-3.062812984E-1,-1.962114573E0,9.848857880E0
2.301568188E1,-3.110669553E-1,-1.957328916E0,9.868000984E0
2.301809386E1,-3.158525825E-1,-1.962114573E0,9.868000984E0
2.302050584E1,-3.110669553E-1,-1.952543259E0,9.868000984E0
2.302291777E1,-3.158525825E-1,-1.933400750E0,9.868000984E0
2.302532974E1,-3.158525825E-1,-1.928615093E0,9.877572060E0
2.302774172E1,-3.014956415E-1,-1.899901152E0,9.872786522E0
2.303015370E1,-3.206382394E-1,-1.914258122E0,9.877572060E0
2.303256568E1,-3.158525825E-1,-1.919043779E0,9.872786522E0
2.303497761E1,-3.206382394E-1,-1.919043779E0,9.877572060E0
2.303738969E1,-3.206382394E-1,-1.928615093E0,9.877572060E0
2.303980157E1,-3.349951804E-1,-1.904686809E0,9.887143135E0
2.304221355E1,-3.206382394E-1,-1.914258122E0,9.877572060E0
2.304462552E1,-3.302095234E-1,-1.928615093E0,9.868000984E0
2.304703745E1,-3.206382394E-1,-1.919043779E0,9.877572060E0
2.304944943E1,-3.493520916E-1,-1.904686809E0,9.877572060E0
2.305186141E1,-3.397808075E-1,-1.895115495E0,9.882357597E0
2.305427339E1,-3.206382394E-1,-1.871187329E0,9.906285286E0
2.305668537E1,-3.349951804E-1,-1.885544300E0,9.891928673E0
2.305909735E1,-3.493520916E-1,-1.933400750E0,9.872786522E0
2.306150928E1,-3.349951804E-1,-1.971685886E0,9.853643417E0
2.306392125E1,-3.062812984E-1,-1.990828395E0,9.839286804E0
2.306633323E1,-3.206382394E-1,-1.966900229E0,9.863214493E0
2.306874521E1,-3.158525825E-1,-1.971685886E0,9.863214493E0
2.307115719E1,-2.967100143E-1,-1.938186288E0,9.848857880E0
2.307356917E1,-3.014956415E-1,-1.923829436E0,9.868000984E0
2.307598110E1,-3.349951804E-1,-1.923829436E0,9.868000984E0
2.307839308E1,-3.206382394E-1,-1.928615093E0,9.863214493E0
2.308080506E1,-3.302095234E-1,-1.919043779E0,9.872786522E0
2.308321704E1,-3.302095234E-1,-1.919043779E0,9.872786522E0
2.308562896E1,-3.206382394E-1,-1.899901152E0,9.877572060E0
2.308804094E1,-3.349951804E-1,-1.904686809E0,9.872786522E0
2.309045292E1,-3.397808075E-1,-1.919043779E0,9.863214493E0
2.309286490E1,-3.541377485E-1,-1.942971945E0,9.858428955E0
2.309527688E1,-3.397808075E-1,-1.928615093E0,9.868000984E0
2.309768886E1,-3.349951804E-1,-1.933400750E0,9.858428955E0
2.310010079E1,-3.493520916E-1,-1.919043779E0,9.877572060E0
2.310251276E1,-3.732803464E-1,-1.909472466E0,9.872786522E0
2.310492474E1,-3.349951804E-1,-1.933400750E0,9.858428955E0
2.310733672E1,-3.541377485E-1,-1.933400750E0,9.868000984E0
2.310974870E1,-3.732803464E-1,-1.933400750E0,9.848857880E0
2.311216063E1,-3.780659735E-1,-1.909472466E0,9.858428955E0
2.311457261E1,-3.684946895E-1,-1.904686809E0,9.858428955E0
2.311698459E1,-3.684946895E-1,-1.904686809E0,9.848857880E0
2.311939657E1,-3.637090325E-1,-1.923829436E0,9.829715729E0
2.312180855E1,-3.637090325E-1,-1.914258122E0,9.824930191E0
2.312422047E1,-3.924229145E-1,-1.923829436E0,9.834501266E0
2.312663245E1,-3.493520916E-1,-1.923829436E0,9.839286804E0
2.312904443E1,-3.445664644E-1,-1.938186288E0,9.834501266E0
2.313145641E1,-3.589234054E-1,-1.938186288E0,9.844072342E0
2.313386839E1,-3.828516304E-1,-1.899901152E0,9.839286804E0
2.313628032E1,-3.637090325E-1,-1.914258122E0,9.848857880E0
2.313869230E1,-3.541377485E-1,-1.933400750E0,9.839286804E0
2.314110428E1,-3.397808075E-1,-1.942971945E0,9.839286804E0
2.314351625E1,-3.349951804E-1,-1.928615093E0,9.848857880E0
2.314592823E1,-3.445664644E-1,-1.962114573E0,9.839286804E0
2.314834016E1,-3.541377485E-1,-1.928615093E0,9.844072342E0
2.315075214E1,-3.541377485E-1,-1.909472466E0,9.848857880E0
2.315316407E1,-3.589234054E-1,-1.919043779E0,9.844072342E0
2.315557610E1,-3.684946895E-1,-1.909472466E0,9.858428955E0
2.315798808E1,-3.732803464E-1,-1.904686809E0,9.848857880E0
2.316040006E1,-3.732803464E-1,-1.899901152E0,9.834501266E0
2.316281198E1,-3.828516304E-1,-1.909472466E0,9.820143700E0
2.316522396E1,-3.876372576E-1,-1.909472466E0,9.824930191E0
2.316763594E1,-3.876372576E-1,-1.914258122E0,9.834501266E0
2.317004792E1,-3.732803464E-1,-1.914258122E0,9.834501266E0
2.317245985E1,-3.397808075E-1,-1.909472466E0,9.848857880E0
2.317487183E1,-3.589234054E-1,-1.880758643E0,9.848857880E0
2.317728381E1,-3.589234054E-1,-1.899901152E0,9.839286804E0
2.317969579E1,-3.493520916E-1,-1.899901152E0,9.844072342E0
2.318210776E1,-3.589234054E-1,-1.890329838E0,9.863214493E0
2.318451969E1,-3.637090325E-1,-1.875972986E0,9.839286804E0
2.318693172E1,-3.684946895E-1,-1.880758643E0,9.820143700E0
2.318934365E1,-3.684946895E-1,-1.904686809E0,9.829715729E0
2.319175558E1,-3.349951804E-1,-1.923829436E0,9.834501266E0
2.319416761E1,-3.637090325E-1,-1.914258122E0,9.844072342E0
2.319657959E1,-3.972085714E-1,-1.919043779E0,9.839286804E0
2.319899152E1,-4.019941986E-1,-1.871187329E0,9.834501266E0
2.320140349E1,-3.924229145E-1,-1.875972986E0,9.829715729E0
2.320381547E1,-3.780659735E-1,-1.871187329E0,9.844072342E0
2.320622745E1,-3.637090325E-1,-1.895115495E0,9.829715729E0
2.320863943E1,-3.254238665E-1,-1.880758643E0,9.829715729E0
2.321105141E1,-3.302095234E-1,-1.919043779E0,9.824930191E0
2.321346334E1,-3.684946895E-1,-1.933400750E0,9.839286804E0
2.321587532E1,-3.780659735E-1,-1.933400750E0,9.834501266E0
2.321828730E1,-3.828516304E-1,-1.904686809E0,9.829715729E0
2.322069928E1,-3.780659735E-1,-1.909472466E0,9.848857880E0
2.322311125E1,-3.828516304E-1,-1.885544300E0,9.848857880E0
2.322552318E1,-3.828516304E-1,-1.904686809E0,9.844072342E0
2.322793516E1,-3.924229145E-1,-1.942971945E0,9.853643417E0
2.323034714E1,-3.876372576E-1,-1.947757602E0,9.858428955E0
2.323275912E1,-4.019941986E-1,-1.919043779E0,9.868000984E0
2.323517110E1,-4.163511395E-1,-1.909472466E0,9.863214493E0
2.323758308E1,-4.354937077E-1,-1.890329838E0,9.863214493E0
2.323999500E1,-3.972085714E-1,-1.895115495E0,9.848857880E0
2.324240698E1,-3.876372576E-1,-1.885544300E0,9.848857880E0
2.324481896E1,-4.067798555E-1,-1.885544300E0,9.868000984E0
2.324723094E1,-4.019941986E-1,-1.899901152E0,9.858428955E0
2.324964292E1,-4.354937077E-1,-1.899901152E0,9.877572060E0
2.325205485E1,-4.211367965E-1,-1.899901152E0,9.877572060E0
2.325446683E1,-4.211367965E-1,-1.909472466E0,9.858428955E0
2.325687881E1,-4.211367965E-1,-1.885544300E0,9.858428955E0
2.325929079E1,-4.211367965E-1,-1.875972986E0,9.863214493E0
2.326170277E1,-3.972085714E-1,-1.880758643E0,9.887143135E0
2.326411469E1,-4.019941986E-1,-1.890329838E0,9.887143135E0
2.326652667E1,-4.211367965E-1,-1.895115495E0,9.882357597E0
2.326893865E1,-4.163511395E-1,-1.904686809E0,9.882357597E0
2.327135063E1,-4.211367965E-1,-1.885544300E0,9.877572060E0
2.327376261E1,-3.924229145E-1,-1.842473388E0,9.877572060E0
2.327617454E1,-3.972085714E-1,-1.852044702E0,9.863214493E0
2.327858652E1,-4.067798555E-1,-1.852044702E0,9.863214493E0
2.328099849E1,-4.163511395E-1,-1.880758643E0,9.872786522E0
2.328341047E1,-4.354937077E-1,-1.880758643E0,9.853643417E0
